"BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Cbo","CA-Let","CA-LP1","CA-MA1","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS6","CA-NS7","CA-Qcu","CA-Qfo","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","MX-EMg","MX-Lpa","US-ADR","US-AR1","US-AR2","US-ARM","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-BZB","US-CaV","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-Cop","US-CPk","US-CRT","US-Ctn","US-Dia","US-Dk1","US-Dk2","US-Elm","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-HBK","US-Hn2","US-IB1","US-IB2","US-ICs","US-ICs","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KLS","US-Kon","US-KUT","US-Me2","US-Me3","US-Me4","US-Me5","US-Me6","US-MOz","US-MRf","US-MtB","US-NC1","US-NC2","US-NC3","US-NC4","US-Oho","US-ONA","US-Prr","US-Rms","US-Ro1","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwf","US-SCd","US-SCg","US-SCs","US-SCw","US-SdH","US-SFP","US-Slt","US-Snd","US-Snf","US-SO2","US-SO3","US-SO4","US-SRC","US-SRG","US-SRM","US-SRS","US-Sta","US-Syv","US-Ton","US-Tw3","US-Uaf","US-UMB","US-UMd","US-Var","US-WBW","US-WCr","US-Wdn","US-Wlr","US-Wrc","US-xAB","US-xAB","US-xBL","US-xBL","US-xBR","US-xBR","US-xCL","US-xCL","US-xDC","US-xDC","US-xGR","US-xGR","US-xJE","US-xJE","US-xJR","US-xJR","US-xKA","US-xKA","US-xKZ","US-xKZ","US-xMB","US-xMB","US-xML","US-xML","US-xNG","US-xNG","US-xRN","US-xSE","US-xSE","US-xSJ","US-xSJ","US-xSR","US-xSR","US-xST","US-xST","US-xTA","US-xTA","US-xTR","US-xTR","US-xUK","US-xUK","US-xUN","US-xUN"
39.5,5.35,2.7,22.38,27.4575,14.0375,21.625,8.05,15.981,5.4,14.7705,5.543,4.479,3.7695,4.3885,3.242,37.25,4.6,24.17275,9,9,8,13,10.425,9.35,11.95,13.75,9.91444665,5.116,5.1452310875,25.165,11.09,24.7775,12.5,28.3938333333333,34.35,49.033333,28.001,8,4.4,8.3,9.85,27.5005,15,14.73,13.871,28.97375,3.786,43,28.08333,19.25722,26.48167,24.334165,30.3,13.535,8.577,43.12497,16.6,22.7505,44.801,42.4,89.7725,46.899,7.366428,29.941,11,13.8265,26.2505,41.658,30.151,18.295,17.8,10.030354,32.1,37.6,6.4,6.4,6.2616215,3.259375,6.95,39.9383268,41.16406,36.09953758,8.191,27.26,17.009,23.066,19.4965,13.70752,38.78894,34.413,12.45,34.7,34.6,38.20295,85.4,19.14144,10.2635,13.744339,19.15,37.76144,18.276,9.95,5.085,5.734,26.951860375,6.57,11.87,21.455,11.45,20,13.4,8.6,35.9335,36.742288,0.17,0.18,0.1045,10.6,11.28975,5.60065,14.3134543,8.443,21.91828,35.5,32.2705,3.064176,8.8,10.7775,24.651,29,31.60117,10.2245,54.7,30.8,29.7316666666667,28.2366666666667,29.6905,29.6905,17.7325,17.7325,31.9075,31.9075,26.3566666666667,26.3566666666667,23.49075,23.49075,28.345,28.345,16.7258333333333,16.7258333333333,21.78675,21.78675,28.09,28.09,12.265,12.265,37.655,37.655,24.85,24.85,21.92375,31.79,31.79,6.98375,6.98375,5.746,5.746,29.0633333333333,29.0633333333333,8,21.5179166666667,21.6025,21.6025,39.6775,39.6775,20.855,20.855
40,5.35,2.7,22.4375,27.43,14.0655,21.7166666666667,8,15.9705,5.4,14.76225,5.543,4.48,3.767,4.38875,3.239,37.247,4.6,24.174,9,9,8,13,10.45,9.35,11.95,13.825,9.999585,5.116,5.2037510845,25.1675,11.09,24.77,13,28.3876666666667,34.1333335,49.033333,28.001,8,4.4,8.3,9.9,27.5005,15,14.941,13.935,28.968,3.9838,43,28.1,19.254445,26.456665,24.3383325,30.2,13.535,8.575,43.025415,16.6,22.625,44.7,42.267,89.754,46.899,7.3665455,29.969,11,14.1115,26,41.7985,30.151,18.3125,17.8,9.9593461,32,37.6,6.4,6.4,6.2644695,3.19875,6.85,39.9022491,41.236335,36.048508295,8.189,27.2725,17.111,23.085,19.784,13.77791625,38.824015,34.446,12.5,34.7,34.6,38.14265,85.3,19.14144,10.19315,13.744339,19.15,37.33296,18.33008,9.95,5.11,5.736,26.961248875,6.53,11.87,21.465,11.45,20,13.5,8.6,35.94,36.7746955,0.17,0.18,0.104,10.461,11.391675,5.59065,14.4030402,8.46,21.841835,35.7,32.2595,3.064242,8.8,10.775,24.639,29,32.43633,10.227,54.8,30.8025,29.905,28.62,29.305,29.305,17.7175,17.7175,32.72,32.72,26.5611111111111,26.5611111111111,23.889,23.889,28.58,28.58,15.7433333333333,15.7433333333333,21.7455,21.7455,28.81,28.81,12.335,12.335,37.5166666666667,37.5166666666667,25.11,25.11,22.3675,31.8,31.8,7.267,7.267,5.679,5.679,28.69,28.69,7.98375,21.1188333333333,21.595,21.595,39.609375,39.13875,20.7925,20.7925
40,5.35,2.75,22.52,27.4675,14.0615,21.6666666666667,8,15.9645,5.4,14.754,5.543,4.481,3.7645,4.389,3.236,37.227,4.6,24.1745,9,9,8,13.05,10.45,9.35,11.975,13.875,10.02111,5.116,5.248231316,25.145,11.0725,24.665,13,28.3803333333333,33.9166665,49.033333,28.001,8,4.4,8.3,9.9,27.5005,15,14.831,14.005,28.98975,3.96985,43.55,28.111665,19.26861,26.461665,24.3699975,30.05,13.535,8.576,42.913275,15.7,22.4005,44.65,42.135,89.7355,46.973,7.367015,29.9375,11,14.135,26.2,42.103,30.151,18.3,17.8,9.90186873333333,32,37.6,6.4,6.4,6.261443,3.10916666666667,6.75,39.7941591,41.28665,35.980619595,8.134,27.32,17.2295,23.178,19.856,13.875,38.851315,34.421,12.5583333333333,34.6,34.6,38.0881,85.4,19.14144,10.1439,13.744339,19.15,37.97412,18.48816,9.95,5.12,5.73575,26.998874,6.5,11.93,21.455,11.4,19.9505,13.45,8.6,35.9465,36.767104,0.17,0.18,0.104,10.2655,11.49275,5.67675,14.2238684,8.5405,21.825385,35.8,32.2375,3.0642585,8.8,10.7875,24.64,29,31.25033,10.23,54.9,30.7565,29.7216666666667,28.585,29.7023333333333,29.7023333333333,17.7325,17.7325,32.3766666666667,32.3766666666667,26.7466666666667,26.7466666666667,24.02475,24.02475,28.4466666666667,28.4466666666667,15.2166666666667,15.2166666666667,21.83,21.83,28.69,28.69,12.165,12.165,37.5275,37.5275,25.01,25.01,21.7575,31.82,31.82,7.21233333333333,7.21233333333333,5.615,5.615,29.0833333333333,29.0833333333333,7.9675,20.957,20.5816666666667,20.5816666666667,39.54125,39.54125,20.105,20.105
39,5.375,2.7,22.525,27.555,14.03175,21.6916666666667,8,15.961,5.4,14.758,5.542,4.482,3.77,4.38775,3.236,37.2145,4.6,24.176,9,9,8,13,10.475,9.3,11.975,13.95,10.48334,5.116,5.263594291,25.1,11.0325,24.665,12,28.40975,33.7666665,49.0083335,28.001,8,4.4,8.3,9.95,27,15,14.553,13.934,28.985625,3.9591,43.75,28.118335,19.256665,26.454995,24.2808325,29.95,13.535,8.5745,42.798395,15.6,22.25,44.55,42.05,89.7355,46.973,7.3668975,29.9375,11,14.088,26.3,42.1845,30.1505,18.305,17.8,9.85833926666667,32.1,37.65,6.4,6.4,6.260734,3.00791666666667,6.65,39.7941591,41.036595,36.011509325,8.1455,27.355,17.311,23.178,19.856,13.9636,38.86701,34.438,12.55,34.3,34.7,38.06415,85.4,19.14144,10.10985,13.744339,19.15,37.32204,18.45228,9.97,5.15,5.73525,26.976721795,6.5,11.93,21.465,11.4,19.901,13.45,8.6,35.952,36.7498795,0.17,0.18,0.104,10.1215,11.602175,5.65125,14.2238684,8.672,21.8648,35.75,32.21275,3.0642585,8.8,10.7875,24.622,29,31.23233,10.2295,55.05,30.706,29.5916666666667,27.17,29.05625,29.05625,17.72,17.72,32.685,32.685,27.355,27.355,23.3,23.25375,28.2808333333333,28.2808333333333,15.1366666666667,15.1366666666667,21.748,21.748,28.45,28.45,12.0575,12.0575,37.62,37.62,25,25,21.5825,31.77,31.77,7.14666666666667,7.14666666666667,5.532,5.532,29.9685,29.9685,7.94875,21.0618333333333,22.115,22.115,39.5625,39.5625,20.2125,20.2125
39.5,5.35,2.7,22.48,27.53,14.0875,21.6791666666667,8,15.9565,5.4,14.762,5.541,4.483,3.7755,4.3865,3.236,37.203,4.6,24.17625,9,9,8,13,10.475,9.3,11.975,14.3,9.94792,5.116,5.2660970545,25.0625,11,24.6,12,28.4,33.583333,48.975,28.001,8,4.4,8.3,9.95,27,15,13.7215,13.923,28.928,3.9855,43.95,28.055,19.26583,26.426665,24.3366675,30.6505,13.535,8.573,43.00193,15.5,22.15,44.6885,42.05,89.9205,47.01,7.367132,29.9375,11,14.0055,26.4505,42.1875,30.156,18.315,17.8,9.8202478,32,37.65,6.4,6.4,6.26694725,2.94916666666666,6.5,39.578977,40.7155,35.97440516,8.15,27.34,17.3585,23.178,19.82,13.99333375,38.858565,34.344,12.55,34.4,34.65,38.0453,85.4,19.14144,10.04535,13.744339,19.15,37.51704,18.47464,10,5.16,5.73425,27.14401642,6.5,11.93,21.515,11.4,19.901,13.45,8.6,35.9535,36.733759,0.16,0.18,0.1035,9.9555,11.757375,5.74485,14.0430299,8.7205,21.8,35.7,32.20175,3.06447325,8.8,10.79,24.626,29,31.02767,10.229,55.15,30.85,30.1929166666667,28.50625,28.9475,28.9475,17.715,17.715,32.0933333333333,32.0933333333333,27.3375,27.3375,23.67875,23.67875,28.2225,28.2225,14.935,14.935,21.73,21.73,27.725,27.725,11.98,11.98,37.235,37.235,25.34,25.34,21.9525,31.74,31.74,6.30083333333333,6.30083333333333,5.449,5.449,30.71375,30.71375,7.93375,21.8561111111111,22.2,22.2,39.54,39.54,20.4175,20.4175
39,5.35,2.7,22.455,27.4175,14.087,21.6833333333333,8,15.95,5.4,14.767,5.539,4.483,3.77475,4.38925,3.235,37.1855,4.6,24.17725,9,9,8,13.1,10.5,9.3,12.1,14.35,10.00791835,5.116,5.2687095775,25.045,10.968,24.5625,12,28.3905,33.45,48.933333,28.001,8,4.4,8.3,9.95,27,15,13.6705,13.744,28.98225,3.9808,43.75,27.983335,19.242775,26.381665,24.246665,28.95,13.535,8.5735,42.909685,16.9,22.05,45.1005,42.181,89.902,47.0285,7.3679545,29.9825,11,13.9655,26.301,42.1565,30.156,18.31,17.8,9.73625835,32,37.65,6.4,6.4,6.263603,2.91729166666666,6.5,39.68642585,40.72142,35.944721825,8.15,27.36,17.417,23.178,19.784,14,38.8454625,34.245,12.55,34.4,34.65,36.8744,85.4,19.14144,10.04225,13.744339,19.1,37.83424,18.536,10.035,5.165,5.734,27.020116665,6.45,11.905,21.615,11.4,19.901,13.35,8.5,35.9525,36.727927,0.1635,0.18,0.103,9.8435,11.80385,5.7629,14.0430299,8.701,21.8,35.7,32.12475,3.064556,8.8,10.79,24.6705,29,31.370665,10.229,55.1,31,29.8125,28.48,29.09875,29.09875,17.75,17.75,31.2325,31.2325,27.01,27.01,23.38875,23.38875,31.6766666666667,31.6766666666667,14.78,14.78,22.257,22.257,27.62,27.62,11.92,11.92,37.5275,37.5275,25.37,25.37,21.95,31.745,31.745,6.60708333333333,6.60708333333333,5.399,5.399,29.0433333333333,29.0433333333333,7.9275,21.9126666666667,22.205,22.205,39.51375,39.0925,15.29,15.29
38.5,5.35,2.75,22.515,27.335,14.091125,21.675,8,15.9465,5.4,14.772,5.537,4.483,3.774,4.392,3.234,37.191,4.6,24.1775,9,9,8,13.1,10.6125,9.3,12.05,14.3,10.01944665,5.116,5.268460858,25.0305,10.95,24.50875,12,28.38125,33.666667,48.933333,28.001,8,4.4,8.3,9.95,27,15,12.177,13.7435,28.9956666666667,3.98175,43.5,27.939995,19.260555,26.356665,24.189165,30.5,13.535,8.5735,42.801115,16.8,21.975,45.008,42.2145,89.902,47.047,7.3674845,29.9815,11,13.905,26.201,42.0885,30.156,18.2925,17.8,9.69858973333333,32,37.7,6.4,6.4,6.26820025,2.89875,6.4,39.6505622,40.72505,35.69835017,8.15,27.415,17.421,23.178,19.748,13.9616675,38.810555,34.264,12.5,34.5,34.7,38.34295,85.7,19.14144,9.99,13.744339,19.1,37.99076,18.54432,10.08,5.19,5.7335,26.893833155,6.5,11.88,21.59,11.45,19.901,13.3,8.5,35.962,36.7121695,0.16,0.18,0.103,9.7565,11.832125,5.81025,13.8604934,8.7025,21.8,35.6,32.133,3.0646715,8.8,10.7925,24.709,29,32.28367,10.229,55.3,31.1,29.655,28.4875,29.1275,29.1275,17.755,17.7575,32.3416666666667,32.3416666666667,26.87,26.87,23.4825,23.4825,30.5033333333333,30.5033333333333,15.08,15.08,22.1866666666667,22.1866666666667,27.495,27.495,11.835,11.835,37.895,37.895,25.525,25.525,22.275,31.795,31.795,6.30916666666667,6.30916666666667,5.38425,5.38425,29.3725,29.3725,7.93375,22.04375,22.06,22.06,39.4875,39.4875,19.1775,19.1775
38.5,5.35,2.75,22.46,27.2675,14.125,21.6666666666667,8,15.954,5.4,14.772,5.537,4.483,3.774,4.392,3.234,37.1585,4.6,24.1785,9,9,8,13.125,10.575,9.3,12.05,14.15,9.89902665,5.116,5.269806729,25.018,10.9305,24.5225,12,28.37225,34.3666665,48.933333,27.901,8,4.4,8.3,9.95,27,15,11.714,13.74,28.9998333333333,4.0404,43.65,27.9,19.224725,26.28833,24.1649975,30.05,13.535,8.573,42.74034,16.7,21.95,44.951,42.4,89.902,47.047,7.3676025,29.9815,11,13.84,26.1505,42.0745,30.155,18.3075,17.8,9.70813965,32.1,37.7,6.4,6.4,6.26257025,2.87208333333333,6.4,39.578977,40.73026,35.89203391,8.125,27.43125,17.425,23.178,19.712,13.95375,38.77473,34.235,12.5,34.5,34.6,38.29195,85.7,19.1374037136,9.98,13.744339,19.1,37.53784,18.55472,10.1,5.19,5.73325,26.850933005,6.53,11.88,21.58,11.45,19.901,13.2505,8.5,35.969,36.703287,0.162,0.18,0.104,9.666,11.851125,5.7734,13.76836,8.7075,21.8,35.65,32.05875,3.064589,8.8,10.835,24.813,29,31.046,10.23,55.25,30.9425,29.905,28.495,29.5204166666667,29.5204166666667,17.7325,17.7325,31.2983333333333,31.2983333333333,28.5316666666667,28.5316666666667,24.51,24.51,31.0241666666667,31.0241666666667,15.275,15.275,22.241,22.241,27.51,27.51,11.7975,11.7975,37.66,37.66,25.735,25.735,21.85,31.82,31.82,6.4425,6.4425,5.412,5.412,29.0366666666667,29.0366666666667,7.9375,21.52125,22.08,22.08,39.45125,39.45125,20.62,20.62
39,5.3,2.65,22.43,27.27,15.0365,23.625,8.4,14.4345,5.5,14.704,5.468,4.466,3.7695,4.421,3.094,35.3485,4.4,24.2615,9,9,8,14.1,11.55,10.25,13.15,15.7,7.989722,3.836,5.863416537,22.805,10.93,28.1575,15,29.96375,34.4166665,48.375,28.3,9,4.4,8.3,9.95,30,17,20,20.438,28.99275,3.7164,41.55,25.873335,19.24389,22.565,20.28833,31.3,14.279,8.547,52.062515,17.75,26.425,42.721,43.4,90.032,40.306,7.3154,35.4375,13.5,12.444,24.35,47.3725,30.6275,17.45,18.75,8.2126266,35.3,45.45,6.23333333333333,6.23333333333333,6.244362,1.76208333333334,6,42.4019016,46.42556,37.28344013,9.112,28.34875,17.566,23.332,19.748,13.71363,40,34.886,11.95,38.4,33.2,37.28025,86.15,19.465057608,9.01,13.551335,21.05,36.81348,19.57392,12.08,6.47,5.35,26.333059125,5.37,12.49,24.5,11.2,20.4,18.7,8.2,34.0985,34.669305,0.1535,0.17,0.096,9.6,9.2775,4.66165,12.2178094,9.7295,21.9,36.4,32.21275,3.047975,9.3475,10.825,25.114,28.001,31.03033,11.4565,53.8,31.1,29.17,28.9166666666667,29.192,29.192,18.225,18.2275,32.3133333333333,32.3133333333333,30.8045,30.8045,22.6725,22.6725,27.1166666666667,27.1166666666667,16.6533333333333,16.6533333333333,20.66,20.66,32.97,32.97,12.18,12.18,37.5025,37.5025,34.095,34.095,21.3666666666667,30.73,30.73,5.715,5.715,4.555,4.555,31.7670833333333,31.7670833333333,9.13666666666667,22.5933333333333,19.0825,19.0825,39.3066666666667,39.3066666666667,17.68,17.68
38.5,5.3,2.65,22.42,27.2125,15.0465,23.5875,8.4,14.4305,5.175,14.7015,5.471,4.467,3.7685,4.42,3.094,35.3485,4.4,24.26075,9,9,8,14.1,11.55,10.35,13.1,15.575,7.96041715,3.836,5.8491007865,22.7725,10.905,28.065,15,30.03,34.3666665,48.4,28.3,9,4.4,8.3,9.95,30,17,20,20.611,28.9801666666667,3.7323,41.25,25.85333,19.231385,22.44333,20.3,31.5,14.258,8.546,52.320085,17.65,26.35,42.868,43.3,90.032,40.306,7.314814,35.5235,13,12.413,24.3,47.3415,30.471,17.45,18.75,8.22604553333333,35.3,45.4,6.23333333333333,6.23333333333333,6.24162025,1.66291666666667,6,42.4019016,46.19455,37.139553465,9.0105,28.3216666666667,17.576,23.332,19.64,13.7132,40,34.925,11.9,38.55,33.3,37.4608,86.2,19.4406711096,8.99,13.551335,21.2,36.66164,19.46108,12.09,6.48,5.35,26.332174545,5.37,12.48,24.5,11.19,20.4,18.7,8.2005,34.0925,34.6822185,0.153,0.17,0.0955,9.536,9.36095,4.71145,12.1,9.7145,21.9,36.4,32.2045,3.047922,9.3,10.7975,25.099,28.001,30.98433,11.459,53.8,31.08,29.0525,28.665,29.809,29.809,18.335,18.345,32.3766666666667,32.3766666666667,29.8158333333333,29.8158333333333,22.714,22.714,27.7675,27.7675,16.26,16.26,21.3933333333333,21.3933333333333,32.84,32.84,12.01,12.01,37.895,37.895,34.155,34.155,22.0466666666667,30.72,30.72,5.514,5.514,4.46725,4.46725,33.72875,33.72875,9.33,20.2575,19.195,19.195,39.67,39.67,21.26,21.26
38.5,5.3,2.65,22.365,27.235,15.001,23.4875,8.4,14.4265,5.175,14.699,5.474,4.468,3.7675,4.419,3.094,35.339,4.4,24.26075,9,9,8,14.1,11.575,10.275,13.1,15.45,7.97958285,3.836,5.8349418765,22.7675,10.89,28.0025,15,30.082375,34.3,48.425,28.3,9,4.4,8.3,9.95,30,17,20,20.746,28.98125,3.7332,41.25,25.871665,19.17778,22.448335,20.285,30.35,14.2515,8.546,51.933685,17.45,26.25,42.603,43.3,90.0505,40.306,7.3161035,35.588,13,12.3625,24.25,47.341,30.307,17.45,18.7,8.24200066666667,35.2,45.3,6.23333333333333,6.23333333333333,6.244878,1.57416666666667,5.9,42.36336945,45.9603,37.2,8.91,28.33125,17.596,23.31,19.568,13.72397,40,34.934,11.9,38.5,33.2,37.4499,86.2,19.4208,8.99,13.551335,21.15,36.90292,19.48448,12.1,6.47,5.35,26.331289965,5.37,12.45,24.465,11.175,20.4,18.7,8.2005,34.084,34.696871,0.153,0.17,0.0955,9.465,9.421975,4.7441,12.0170831,9.6995,21.9,36.4,32.19075,3.0479495,9.25,10.795,25.0995,28.001,31.1605,11.4615,53.95,31.008,29.1133333333333,28.9933333333333,29.79225,29.79225,18.33,18.33,33.465,33.465,30.5,30.5,22.775,22.775,28.0825,27.97,16.365,16.365,21.2383333333333,21.2383333333333,33.57,33.57,12.065,12.065,37.425,37.425,34.15,34.15,21.2966666666667,28.175,28.175,5.665,5.665,4.5575,4.5575,30.6325,30.6325,9.39333333333333,21.4979166666667,19.16,19.16,39.645,39.645,22.45,22.45
38.5,5.3,2.65,22.325,27.2025,15.00075,23.525,8.4,14.421,5.175,14.7015,5.469,4.468,3.7675,4.42,3.097,35.339,4.4,24.2605,9,9,8,14.1,11.6,10.3,13.1,15.35,8.03444465,3.836,5.8212422925,22.74,10.88,27.90625,15,30.1048333333333,34.1833335,48.4583335,28.3,9,4.4,8.3,9.95,30,17,20,20.943,28.9838333333333,3.7343,41.15,25.99667,19.2225,22.231665,20.284995,31.5,14.224,8.546,51.528185,17.2,26.2,42.601,43.3,90.069,40.306,7.3144625,35.6025,13,12.3185,24.35,47.3105,30.178,17.45,18.7,8.23584513333333,35.2,45.4,6.23333333333333,6.23333333333333,6.23537175,1.52333333333333,5.9,42.4019016,46.16996,37.2,8.822,28.345,17.584,23.2655,19.497,13.7208325,40,34.983,12.2583333333333,38.5,33.2,37.43095,86.3,19.4208,8.99,13.551335,21.15,36.93568,19.42572,12.1,6.45,5.35,26.306635295,5.37,12.415,24.49,11.15,20.4,18.7,8.2005,34.07,34.706244,0.152,0.17,0.095,9.58,9.461575,4.7704,11.95,9.6925,21.9,36.45,32.19075,3.047434,9.295,10.795,25.1405,28.001,31.123,11.466,53.8,31.0365,29.6716666666667,29.4266666666667,29.999,29.999,18.3,18.3,32.3333333333333,32.3333333333333,29.355,29.355,23.144,23.144,27.4541666666667,27.4541666666667,16.3933333333333,16.3933333333333,22.0716666666667,22.0716666666667,33.71,33.71,12,12,37.5225,37.5225,34.82,34.82,21.9433333333333,25.31,25.31,5.73625,5.73625,4.52625,4.52625,30.5225,30.5225,9.335,20.7725,19.19,19.19,39.72,39.72,17.59,17.59
38,5.3,2.65,22.305,27.17,14.99725,23.4416666666667,8.4,14.419,5.2,14.704,5.464,4.468,3.7675,4.421,3.1,35.339,4.4,24.26025,9,9,8,14.1,11.6,10.25,13.075,15.1,8.03972235,3.836,5.811931775,22.7225,10.8875,27.815425,15,30.1269166666667,34.05,48.466667,28.3,9,4.4,8.3,9.95,30,17,20,21.069,28.9924166666667,3.7318,41.15,25.986665,19.218055,22.065,20.28833,30.7,14.197,8.545,51.40367,17.2,26.15,42.601,43.2,90.069,40.287,7.3141105,35.622,13,12.263,24.4,47.2805,29.965,17.45,18.7,8.17126218333333,35.2,45.4,6.23333333333333,6.23333333333333,6.2340645,1.50666666666667,6,42.440511,46.42323,37.13018575,8.75,28.33875,17.5825,23.243,19.497,13.69401375,40,35.076,12.3,38.7,33.1,37.4261,86.4,19.4208,8.955,13.551335,21.2,36.9232,19.30076,12.1,6.445,5.35,26.640002355,5.33,12.415,24.455,11.14,20.3,18.7,8.201,34.046,34.7295715,0.15,0.17,0.095,9.51,9.5124,4.79575,11.9,9.6835,21.9,36.5,32.2705,3.0470865,9.3,10.8,25.2165,28.001,31.143335,11.4675,53.8,30.9265,29.6625,29.505,29.401,29.401,18.29,18.2925,32.335,32.335,28.9375,28.9375,22.90125,22.90125,27.2304166666667,27.2304166666667,16.4566666666667,16.4566666666667,21.5333333333333,21.5333333333333,33.65,33.65,11.95,11.95,37.4075,37.4075,34.61,34.61,21.82,30.74,30.74,5.51866666666667,5.51866666666667,4.71958333333333,4.71958333333333,32.4179166666667,32.4179166666667,9.58166666666667,22.79,19.2875,19.2875,39.71,39.71,18.355,18.355
37.5,5.3,2.65,22.305,27.1,14.99375,23.325,8.4,14.416,5.2,14.704,5.4665,4.468,3.76775,4.421,3.101,35.329,4.4,24.2605,9,9,8,14.125,11.6,10.25,13.075,14.95,8.04666715,3.836,5.800478664,22.7,10.905,27.64625,15,30.1325,33.95,48.466667,28.3,9,4.4,8.3,9.95,30,17,20,21.224,28.9747916666667,3.7278,41,25.983335,19.30611,22.01,20.28,31.5,14.197,8.545,51.15163,17.05,26.1,42.601,43.2,90.0875,40.268,7.313642,35.613,13,12.21,24.35,47.25,29.827,17.45,18.7,8.124335,35.2,45.4,6.23333333333333,6.23333333333333,6.2386265,1.43611111111111,5.9,42.440511,46.284085,37.1,8.7095,28.34,17.581,23.221,19.461,13.65406,40,35.141,12.1333333333333,38.75,33.1,37.40915,86.4,19.4208,8.86,13.551335,21.2,36.57896,19.2442,12.1,6.46,5.3395,26.973369415,5.33,12.415,24.415,11.13,20.4,18.7,8.2005,34.0235,34.785716,0.15,0.17,0.095,9.295,9.531625,4.8131,11.83238515,9.672,21.9,36.5,32.26225,3.04663625,9.3,10.8075,25.388,28.001,31.18567,11.4685,53.75,31,29.3833333333333,28.9133333333333,29.555,29.555,18.265,18.265,32.3566666666667,32.3566666666667,28.7125,28.7125,22.85725,22.85725,28.1275,28.1275,16.7183333333333,16.7183333333333,21.7225,21.7225,33.495,33.495,12.18,12.18,37.485,37.485,34.63,34.63,21.7716666666667,27.385,27.385,5.4265,5.4265,4.455,4.455,31.225,31.225,9.52333333333333,20.0425,19.1725,19.1725,39.69,39.69,26.6625,26.6625
37.5,5.3,2.65,22.41,27.0475,15.00225,23.2583333333333,8.4,14.4165,5.175,14.704,5.469,4.468,3.768,4.421,3.102,35.326,4.4,24.26025,9,9,8,14.15,11.5875,10.275,13.025,14.85,8.0534725,3.922,5.795081712,22.695,10.8975,27.5770875,15,30.1116666666667,33.883333,48.466667,28.3,9,4.4,8.3,9.95,29.05,17,20,20,28.951,3.7266,41,25.70333,19.33111,21.949995,20.28333,31.5,14.184,8.545,51.04587,16.7005,26.0755,42.536,43.25,90.0875,40.268,7.314111,35.4875,13,12.1505,24.4,47.189,29.604,17.45,18.7,8.09230186666667,35.2,45.4,6.23333333333333,6.23333333333333,6.23379,1.49333333333333,5.9,42.4791204,46.13864,37.191720065,8.75,28.34,17.581,23.199,19.3895,13.6304,40,35.194,12.1333333333333,38.7,33.1,37.38095,86.5,19.4208,8.86,13.551335,21.25,36.84,19.1718,12.1,6.455,5.339,27.285398975,5.33,12.405,24.415,11.14,20.35,18.6,8.2005,34.0035,34.8532925,0.15,0.17,0.0945,9.245,9.5468,4.8271,11.8170831,9.6585,21.9,36.6,33.453,3.04666025,9.3,10.82,25.452,28.001,31.087,11.4695,53.75,30.95,29.4925,29.08,29.373,29.373,18.275,18.39,33.4,33.4,28.6,28.6,22.934,22.934,28.0875,28.0875,15.88,15.88,21.15,21.15,34.38,34.38,12.15,12.15,37.4925,37.4925,34.69,34.69,21.8883333333333,28.12,28.12,5.51,5.51,4.41,4.41,31.27,31.27,9.97333333333333,22.7,18.99,18.99,39.69,39.69,20.805,20.805
